frame,time_ms,nose_x,nose_y,nose_conf,l_shoulder_x,l_shoulder_y,l_shoulder_conf,r_shoulder_x,r_shoulder_y,r_shoulder_conf,l_elbow_x,l_elbow_y,l_elbow_conf,r_elbow_x,r_elbow_y,r_elbow_conf,l_wrist_x,l_wrist_y,l_wrist_conf,r_wrist_x,r_wrist_y,r_wrist_conf,l_hip_x,l_hip_y,l_hip_conf,r_hip_x,r_hip_y,r_hip_conf,l_knee_x,l_knee_y,l_knee_conf,r_knee_x,r_knee_y,r_knee_conf,l_ankle_x,l_ankle_y,l_ankle_conf,r_ankle_x,r_ankle_y,r_ankle_conf,l_heel_x,l_heel_y,l_heel_conf,r_heel_x,r_heel_y,r_heel_conf,l_foot_index_x,l_foot_index_y,l_foot_index_conf,r_foot_index_x,r_foot_index_y,r_foot_index_conf,view_type,c7_x,c7_y,has_barbell,com_x,com_y,mid_foot_x
162,5400,504.82,338.73,1.0,680.97,450.31,1.0,360.24,482.38,1.0,762.91,684.66,0.978,358.48,705.3,0.925,791.73,875.39,0.965,339.74,901.22,0.924,656.54,963.76,1.0,477.37,966.74,1.0,690.94,1344.82,0.994,487.31,1350.57,0.993,739.24,1660.24,0.993,492.83,1672.95,0.992,714.41,1695.31,0.808,523.01,1702.22,0.857,789.74,1804.6,0.987,466.47,1819.16,0.989,frontal,520.6056934024239,466.3446464788983,False,557.2805400742659,881.3256521978151,623.4065843921903
163,5433,499.65,337.51,1.0,677.67,456.41,1.0,359.63,488.38,1.0,757.19,689.12,0.985,356.97,712.33,0.911,786.17,882.87,0.977,334.32,908.9,0.909,655.81,966.7,1.0,478.29,971.6,1.0,692.04,1347.03,0.993,486.2,1350.03,0.993,739.15,1660.29,0.993,492.85,1672.6,0.992,714.41,1695.57,0.818,523.25,1702.18,0.858,790.21,1804.58,0.986,466.47,1818.98,0.988,frontal,518.6528016435905,472.3947560743245,False,556.4154526390305,885.3426262482648,623.5852607176927
164,5466,498.58,340.82,1.0,677.5,466.69,1.0,358.31,495.24,1.0,753.72,719.19,0.984,354.55,717.22,0.921,780.73,899.26,0.973,324.49,920.91,0.912,655.55,979.1,1.0,477.37,986.19,1.0,694.09,1350.39,0.994,482.05,1350.84,0.993,739.01,1660.29,0.994,492.88,1672.65,0.992,714.41,1695.74,0.816,523.36,1702.3,0.858,790.48,1804.58,0.987,466.47,1819.04,0.988,frontal,517.9065479200168,480.96958084349717,False,555.5776890648702,894.7915164587137,623.6808944431978
165,5500,496.95,344.85,1.0,678.35,485.1,1.0,356.81,511.36,1.0,754.71,733.95,0.988,352.55,737.68,0.91,782.19,926.2,0.978,320.4,937.23,0.91,655.81,997.02,1.0,476.59,1004.71,1.0,700.48,1356.04,0.994,474.15,1359.12,0.993,738.9,1660.26,0.993,492.93,1672.73,0.992,714.41,1695.67,0.806,523.66,1702.33,0.874,790.48,1804.6,0.986,466.41,1819.07,0.989,frontal,517.5791594082154,498.22936553684093,False,555.2133110569155,909.7518247505594,623.7403494533794
166,5533,494.42,351.15,1.0,677.71,510.01,1.0,355.1,538.91,1.0,753.24,753.12,0.99,346.09,762.74,0.925,777.46,941.68,0.983,315.49,961.72,0.904,655.15,1013.45,1.0,475.93,1021.12,1.0,710.6,1361.82,0.995,463.47,1371.96,0.995,738.78,1660.26,0.994,492.9,1672.78,0.993,714.41,1695.75,0.859,523.66,1702.33,0.882,790.65,1804.62,0.989,466.41,1819.1,0.99,frontal,516.4048426092612,524.4580701354489,False,554.2601462582508,927.7577411630793,623.7818940614718
167,5566,493.48,374.48,1.0,677.89,533.6,1.0,357.89,558.48,1.0,755.35,768.86,0.997,346.12,775.75,0.974,770.81,969.74,0.996,312.98,964.72,0.968,654.81,1026.71,1.0,476.82,1031.1,1.0,712.99,1367.7,0.997,458.1,1373.56,0.997,738.78,1660.33,0.997,492.9,1672.8,0.996,714.35,1696.02,0.92,523.66,1702.44,0.923,790.56,1804.62,0.993,466.27,1819.22,0.993,frontal,517.8926037754968,546.0389792912724,False,554.6988597828546,940.9877198827309,623.7108670703279
168,5600,491.62,399.44,1.0,678.5,565.7,1.0,360.61,590.25,1.0,758.35,791.56,0.998,339.21,803.27,0.985,765.48,994.67,0.996,307.76,972.87,0.982,655.53,1043.18,1.0,479.15,1050.8,1.0,725.27,1375.58,0.998,447.4,1376.24,0.997,738.83,1660.52,0.997,492.84,1672.9,0.996,714.35,1696.32,0.929,523.62,1702.5,0.929,790.83,1804.81,0.995,466.15,1819.38,0.994,frontal,519.5540085404971,577.9769541980634,False,555.8362275580282,961.1147440759834,623.7381918584557
169,5633,491.97,439.58,1.0,679.03,598.89,1.0,360.17,623.29,1.0,768.38,815.54,0.999,331.08,829.35,0.993,757.35,993.5,0.997,305.94,991.28,0.992,656.92,1050.48,1.0,482.22,1061.16,1.0,730.84,1374.7,0.998,437.34,1375.93,0.998,738.86,1660.68,0.998,492.68,1672.99,0.997,714.34,1696.47,0.939,523.56,1702.47,0.941,790.99,1805.07,0.996,466.03,1819.61,0.995,frontal,519.6026010897838,611.0883330561843,False,556.387246722374,977.2216664352735,623.727912736686
170,5666,493.15,477.3,1.0,680.75,636.99,1.0,359.35,665.35,1.0,785.53,839.95,0.999,319.45,860.27,0.994,749.88,997.16,0.998,304.46,1002.09,0.992,656.06,1066.42,1.0,481.0,1078.42,1.0,729.99,1370.22,0.998,435.97,1390.02,0.998,738.87,1660.89,0.998,492.61,1673.57,0.997,714.33,1696.57,0.921,523.63,1702.95,0.94,790.99,1805.26,0.995,465.77,1820.08,0.994,frontal,520.0520991734159,651.168715863811,False,556.1499143214966,999.6654557449399,623.6783897979319
171,5700,493.63,520.24,1.0,682.18,670.42,1.0,360.58,701.76,1.0,800.45,866.2,1.0,311.42,902.26,0.996,743.17,1002.15,0.999,302.04,1006.21,0.996,652.03,1084.21,1.0,480.15,1097.59,1.0,732.42,1372.24,0.999,429.59,1400.61,0.998,738.87,1661.29,0.998,492.46,1673.98,0.998,714.33,1696.72,0.944,523.6,1702.95,0.956,790.99,1805.64,0.997,465.68,1820.5,0.996,frontal,521.3804737477647,686.0900243392368,False,555.5891008190665,1021.7189460438641,623.6492879871365
172,5733,492.81,567.94,1.0,688.85,710.79,1.0,365.73,745.09,1.0,818.73,900.12,0.999,308.44,948.45,0.993,737.59,1011.34,0.998,303.97,1017.83,0.991,650.42,1100.94,1.0,478.94,1111.91,1.0,731.51,1370.1,0.997,430.65,1389.14,0.997,738.87,1661.85,0.997,492.34,1674.08,0.997,714.33,1696.8,0.911,523.6,1702.9,0.943,790.91,1806.17,0.992,465.61,1820.98,0.995,frontal,527.2893224351194,727.9416406897737,False,557.5753998022453,1043.3057840166261,623.6139134434263
173,5766,490.55,609.38,1.0,693.44,751.94,1.0,373.75,777.05,1.0,812.79,953.51,0.999,306.26,993.2,0.992,720.04,1021.53,0.994,308.06,1039.82,0.989,651.47,1118.49,1.0,479.25,1131.8,1.0,731.1,1366.8,0.997,428.53,1388.56,0.997,738.87,1662.26,0.996,492.28,1674.44,0.997,714.34,1697.02,0.9,523.6,1703.05,0.947,790.89,1806.71,0.992,465.46,1821.65,0.994,frontal,533.5921198472532,764.4916059894531,False,559.5036318111266,1065.6547761790196,623.5735273248014
174,5800,484.46,655.6,1.0,707.52,796.48,1.0,379.56,817.18,1.0,819.11,1015.3,0.998,304.71,1055.52,0.993,707.7,1031.98,0.986,317.79,1058.93,0.991,652.99,1138.22,1.0,480.09,1151.17,1.0,733.73,1366.9,0.997,430.05,1380.95,0.997,738.88,1663.05,0.997,492.23,1675.21,0.998,714.38,1697.56,0.937,523.6,1703.64,0.963,790.85,1807.3,0.992,465.28,1822.62,0.996,frontal,543.5403522542808,806.831446749813,False,563.8170559661564,1090.8605524116492,623.5269665079522
175,5833,487.94,692.81,1.0,717.78,824.13,1.0,382.53,857.27,1.0,828.44,1064.37,0.998,298.08,1105.51,0.998,698.64,1048.94,0.992,330.93,1076.8,0.994,657.84,1144.09,1.0,480.7,1155.44,1.0,733.96,1366.33,0.997,428.61,1377.82,0.997,738.88,1663.64,0.997,492.18,1675.84,0.998,714.4,1697.8,0.932,523.58,1704.17,0.963,790.78,1808.01,0.991,465.2,1823.39,0.996,frontal,550.1576028680217,840.7019868019835,False,567.0800090725088,1107.2381143001905,623.4892940315368
176,5866,491.15,732.35,1.0,713.84,866.33,1.0,384.63,886.37,1.0,826.63,1094.25,0.998,290.13,1153.41,0.998,689.85,1058.34,0.991,349.39,1080.9,0.994,659.95,1156.12,1.0,482.94,1171.1,1.0,731.58,1365.14,0.996,430.37,1380.41,0.996,738.88,1664.15,0.996,492.18,1677.03,0.998,714.46,1697.9,0.92,523.57,1705.06,0.961,790.51,1808.16,0.991,465.23,1824.02,0.995,frontal,549.2347556513455,876.3485497581757,False,567.2142205752544,1127.240452934079,623.4425453973166
177,5900,491.85,774.36,1.0,711.19,893.31,1.0,385.18,909.4,1.0,832.65,1125.43,0.998,282.67,1196.56,0.999,682.75,1070.22,0.988,359.32,1093.64,0.996,664.98,1177.76,1.0,483.1,1195.07,1.0,729.68,1351.99,0.994,431.78,1364.92,0.994,738.87,1664.55,0.993,492.18,1677.81,0.997,714.49,1697.9,0.939,523.39,1705.64,0.974,790.25,1808.46,0.981,465.23,1824.67,0.992,frontal,548.1840309890707,901.3563938479515,False,567.7434138508507,1144.4554468746346,623.3413133133729
178,5933,495.8,810.54,1.0,712.57,929.05,1.0,389.81,944.91,1.0,833.79,1162.42,0.998,278.54,1224.46,0.999,675.22,1075.45,0.992,377.68,1096.81,0.995,665.36,1206.12,1.0,483.57,1221.87,1.0,729.59,1357.09,0.992,432.33,1365.85,0.993,738.85,1665.08,0.991,492.19,1678.52,0.997,714.59,1698.06,0.931,523.23,1706.17,0.977,789.77,1808.54,0.98,465.27,1825.12,0.993,frontal,551.1940321916084,936.9811167725867,False,568.8660634759963,1169.5384581921041,623.2130179090562
179,5966,504.41,843.12,1.0,710.24,947.1,1.0,390.25,968.06,1.0,830.27,1192.76,0.998,277.55,1241.36,0.999,667.95,1081.52,0.996,393.07,1098.55,0.996,665.14,1232.18,1.0,483.19,1248.49,1.0,729.74,1356.76,0.994,433.28,1365.32,0.992,738.79,1665.3,0.989,492.21,1679.19,0.997,714.59,1698.06,0.954,523.04,1706.69,0.985,788.94,1808.37,0.973,465.29,1825.12,0.992,frontal,550.246379241472,957.5798274639249,False,568.3705843942628,1187.9128233364934,622.9637391521244
180,6000,514.74,874.38,1.0,707.97,966.12,1.0,401.63,991.85,1.0,826.47,1205.64,0.999,274.58,1263.0,0.999,644.1,1078.16,0.998,405.34,1104.6,0.998,663.77,1255.13,1.0,484.57,1272.78,1.0,729.85,1347.3,0.998,433.43,1360.49,0.996,738.75,1665.0,0.995,492.2,1679.09,0.999,714.55,1697.95,0.984,522.78,1706.45,0.993,788.14,1808.26,0.988,465.34,1824.97,0.995,frontal,554.7989766616073,978.9846538189859,False,569.7196007565797,1204.0153505552437,622.703117106085
181,6033,524.88,899.22,1.0,710.34,990.18,1.0,400.9,1006.77,1.0,824.19,1232.19,0.999,274.27,1268.5,0.999,640.9,1088.58,0.998,416.01,1106.67,0.998,662.97,1270.28,1.0,486.42,1282.12,1.0,731.32,1345.76,0.996,425.85,1364.29,0.996,738.63,1665.06,0.988,492.2,1679.31,0.999,714.37,1697.95,0.981,522.71,1706.45,0.993,787.91,1808.0,0.975,465.42,1824.73,0.994,frontal,555.6188156732064,998.4772209298585,False,569.6190511887946,1216.4663235503244,622.5999886747028
182,6066,531.57,919.28,1.0,711.4,1004.38,1.0,400.81,1016.34,1.0,823.73,1231.89,0.999,273.37,1274.18,0.999,632.36,1089.8,0.998,427.58,1107.52,0.997,660.52,1282.39,1.0,486.27,1295.18,1.0,733.65,1346.22,0.996,422.84,1365.16,0.996,738.51,1664.94,0.988,492.2,1679.17,0.998,714.13,1697.89,0.972,522.64,1706.31,0.99,786.9,1807.01,0.975,465.79,1824.28,0.993,frontal,556.1058795650357,1010.3591281129018,False,569.1957473159998,1225.4968711885474,622.362785924224
183,6100,535.65,935.59,1.0,712.24,1008.31,1.0,403.44,1020.39,1.0,825.08,1234.2,0.999,268.62,1262.11,1.0,641.35,1101.03,0.999,422.81,1116.34,0.999,660.96,1287.92,1.0,491.06,1300.16,1.0,735.16,1345.75,0.999,422.52,1365.72,0.999,738.38,1664.9,0.994,492.2,1679.17,1.0,713.93,1697.74,0.989,522.56,1706.24,0.998,785.76,1806.0,0.984,465.75,1823.82,0.997,frontal,557.840930978109,1014.3458935224323,False,570.7462792903215,1228.5125261118474,621.99968492803
184,6133,538.26,949.24,1.0,712.33,1009.96,1.0,405.72,1025.45,1.0,826.33,1229.29,0.999,254.86,1246.73,0.999,642.46,1104.68,0.998,422.21,1108.57,0.995,661.21,1289.34,1.0,493.84,1300.6,1.0,737.25,1346.43,0.996,417.44,1369.85,0.997,738.28,1664.87,0.986,492.2,1679.07,0.999,713.79,1697.39,0.971,522.49,1706.23,0.993,784.99,1804.37,0.972,465.84,1822.45,0.992,frontal,559.0237195557087,1017.7077594571708,False,571.0684696238512,1229.7254377530749,621.7786711029815
185,6166,535.61,951.98,1.0,710.71,1011.41,1.0,408.1,1022.05,1.0,824.69,1222.62,0.998,255.3,1219.72,0.999,644.18,1101.78,0.997,429.94,1101.5,0.996,660.44,1280.24,1.0,494.41,1292.07,1.0,737.65,1345.48,0.997,414.78,1373.27,0.998,738.08,1664.75,0.988,492.22,1679.02,0.999,713.47,1696.91,0.985,522.49,1706.2,0.996,784.19,1801.67,0.968,465.93,1820.31,0.992,frontal,559.4054268354444,1016.73332044571,False,570.9362911089752,1225.18615913064,621.5191753681027
186,6200,537.78,950.32,1.0,707.33,1000.38,1.0,404.88,1017.91,1.0,814.44,1202.02,0.999,222.36,1214.44,1.0,638.09,1091.08,0.999,421.44,1088.3,0.997,660.07,1280.1,1.0,494.55,1296.54,1.0,739.67,1342.78,0.999,418.81,1372.27,0.999,738.02,1664.59,0.995,492.23,1679.0,1.0,713.18,1696.26,0.993,522.39,1706.02,0.998,783.91,1799.36,0.987,466.2,1818.48,0.998,frontal,556.1066322370091,1009.1433192909236,False,568.8490447166599,1222.2760720691406,621.4192124375516
187,6233,537.52,945.56,1.0,703.45,997.63,1.0,403.73,1017.58,1.0,830.71,1190.65,0.998,209.93,1188.33,0.999,642.33,1077.28,0.997,423.16,1062.57,0.991,659.93,1285.07,1.0,495.88,1297.42,1.0,739.92,1343.96,0.997,427.8,1377.43,0.997,738.02,1664.31,0.991,492.27,1678.98,0.998,713.26,1695.77,0.976,522.36,1705.9,0.991,783.13,1797.84,0.981,466.46,1817.8,0.993,frontal,553.590612692645,1007.6052517135893,False,569.084150850934,1222.1284144796873,621.3010178471501
188,6266,538.48,937.27,1.0,698.94,980.97,1.0,402.85,1001.15,1.0,832.45,1158.59,0.999,192.23,1163.31,0.999,637.75,1052.31,0.998,416.41,1050.84,0.992,658.29,1277.76,1.0,496.03,1291.75,1.0,738.18,1344.42,0.998,437.19,1377.91,0.997,737.98,1663.96,0.993,492.36,1678.96,0.998,713.18,1695.19,0.974,522.32,1705.75,0.989,782.6,1795.84,0.983,467.1,1817.15,0.993,frontal,550.8969632989066,991.0599866017475,False,567.9816397437825,1212.2796434517538,621.2973219378622
189,6300,537.24,929.45,1.0,700.36,963.81,1.0,401.65,986.68,1.0,841.11,1144.21,0.999,182.65,1143.62,1.0,634.57,1035.53,0.998,408.67,1035.21,0.991,657.12,1274.25,1.0,494.66,1286.8,1.0,734.55,1344.39,0.995,436.21,1376.79,0.995,737.79,1663.79,0.988,492.42,1678.97,0.997,713.09,1694.89,0.96,522.2,1705.79,0.985,782.24,1794.29,0.976,467.27,1817.02,0.991,frontal,551.0040390107263,975.2462076750345,False,567.1397586091423,1204.1119103713163,621.198897924027
190,6333,536.48,915.75,1.0,699.71,935.84,1.0,399.32,956.02,1.0,848.37,1126.53,0.999,182.58,1126.46,0.999,633.77,1028.02,0.997,405.3,1030.95,0.991,657.36,1247.03,1.0,494.08,1259.72,1.0,734.04,1350.96,0.992,435.41,1383.2,0.993,737.67,1663.79,0.982,492.46,1679.07,0.996,713.0,1695.0,0.932,522.15,1705.81,0.978,782.09,1793.8,0.964,467.27,1817.14,0.989,frontal,549.5163829157752,945.9284988396628,False,566.6951484616554,1183.8717481966946,621.1269571291633
191,6366,535.3,878.52,1.0,701.76,910.02,1.0,400.4,929.94,1.0,857.24,1105.22,0.999,181.19,1103.82,0.999,637.22,1025.95,0.997,406.72,1022.35,0.989,657.94,1231.14,1.0,493.47,1237.68,1.0,736.32,1366.81,0.99,435.1,1383.74,0.992,737.54,1663.91,0.981,492.46,1679.22,0.996,712.89,1695.2,0.895,521.95,1705.87,0.971,781.95,1794.36,0.961,467.19,1817.06,0.989,frontal,551.0811022456407,919.9827726436183,False,567.6187517533283,1167.8298114588904,620.9930792686367
192,6400,530.4,836.44,1.0,702.74,884.31,1.0,379.22,890.31,1.0,865.59,1090.27,0.999,193.58,1085.8,0.999,637.36,1027.94,0.996,407.99,1021.18,0.987,658.4,1213.16,1.0,489.3,1225.76,1.0,736.41,1367.47,0.995,439.63,1388.76,0.997,737.54,1663.94,0.993,492.53,1679.71,0.998,712.93,1695.2,0.941,521.95,1706.15,0.982,781.75,1794.87,0.985,467.19,1817.4,0.996,frontal,540.9816091356582,887.3110680174564,False,564.5352156463529,1150.5118531886442,620.9530950535714
193,6433,519.88,785.89,1.0,712.03,845.7,1.0,372.42,861.32,1.0,872.87,1073.4,0.999,196.78,1078.36,0.998,638.04,1030.43,0.99,402.93,1034.71,0.988,659.0,1181.73,1.0,481.24,1202.9,1.0,737.96,1368.37,0.996,444.49,1384.5,0.997,737.54,1664.03,0.996,492.67,1680.4,0.998,712.96,1695.25,0.957,522.02,1706.51,0.981,781.75,1795.17,0.99,467.28,1817.49,0.997,frontal,542.2225745619688,853.5126442856431,False,564.4169548460748,1127.8079343726963,621.0036125623367
194,6466,504.13,727.45,1.0,712.31,809.97,1.0,375.51,813.71,1.0,860.87,1040.09,0.999,217.85,1041.6,0.998,638.93,1030.86,0.987,401.93,1039.51,0.982,659.83,1160.49,1.0,477.02,1178.48,1.0,740.12,1388.32,0.997,444.76,1389.71,0.998,737.54,1664.11,0.995,492.91,1681.18,0.998,712.96,1695.25,0.934,522.04,1706.82,0.97,781.75,1795.19,0.987,467.47,1818.03,0.996,frontal,543.9089486949842,811.841110698514,False,564.8504600569701,1104.839976336123,621.0546970009409
195,6500,488.23,684.8,1.0,709.37,777.01,1.0,371.65,797.48,1.0,850.39,995.5,0.999,258.49,1022.93,0.997,653.08,1035.41,0.989,394.53,1050.94,0.978,659.33,1142.26,1.0,472.45,1152.61,1.0,742.12,1391.16,0.997,446.83,1403.3,0.998,737.57,1664.81,0.997,493.16,1681.92,0.998,712.98,1695.62,0.947,522.09,1707.27,0.958,781.89,1796.4,0.992,467.54,1819.01,0.996,frontal,540.5111920533718,787.244276577806,False,564.0594911782022,1087.5093381910544,621.1251833494659
196,6533,488.47,624.28,1.0,697.92,731.94,1.0,373.89,755.16,1.0,826.26,938.43,0.999,282.72,974.32,0.993,664.69,1026.74,0.993,387.36,1062.82,0.963,655.56,1124.45,1.0,471.23,1135.81,1.0,742.02,1387.01,0.995,445.28,1400.77,0.997,737.58,1665.62,0.995,493.38,1682.84,0.997,712.98,1696.28,0.907,522.23,1707.84,0.933,781.94,1797.14,0.989,467.62,1820.04,0.994,frontal,535.9067750992781,743.5492250031904,False,561.4350734237446,1062.244702772084,621.1917258443269
197,6566,489.35,567.95,1.0,692.72,691.39,1.0,374.39,708.82,1.0,810.29,898.06,0.999,302.8,924.69,0.989,674.69,1017.65,0.995,375.49,1065.82,0.966,649.03,1112.23,1.0,472.47,1120.11,1.0,740.93,1388.12,0.996,446.12,1406.06,0.997,737.63,1666.19,0.997,493.51,1683.38,0.997,713.0,1696.95,0.882,522.36,1708.08,0.932,782.0,1797.99,0.992,467.62,1820.89,0.994,frontal,533.5534141162213,700.1036058821359,False,559.7634985805764,1039.8598731336335,621.2428875555099
198,6600,486.91,530.91,1.0,690.18,654.19,1.0,367.33,677.17,1.0,785.58,867.08,0.999,325.72,895.0,0.996,683.39,1016.68,0.997,371.15,1073.39,0.992,642.89,1083.19,1.0,470.95,1083.48,1.0,737.92,1384.75,0.998,446.59,1402.44,0.998,737.66,1666.82,0.998,493.51,1683.92,0.998,713.0,1697.42,0.941,522.51,1708.56,0.951,782.21,1799.44,0.996,467.57,1821.79,0.996,frontal,528.7529969817563,665.6795251378971,False,556.4347157523061,1013.3482936982036,621.3234869806955
199,6633,489.29,483.75,1.0,687.97,605.67,1.0,362.78,632.71,1.0,761.65,827.31,0.998,343.44,867.24,0.993,690.16,1006.87,0.995,359.16,1066.56,0.989,643.95,1059.52,1.0,471.01,1066.96,1.0,730.98,1382.57,0.998,446.37,1387.51,0.998,737.72,1667.2,0.998,493.73,1684.62,0.998,713.02,1697.99,0.915,522.84,1709.56,0.943,782.54,1800.98,0.997,467.54,1823.4,0.996,frontal,525.376390873655,619.1912076314634,False,554.7297244022692,986.4736352523548,621.4830366856357
200,6666,490.36,451.97,1.0,686.43,570.07,1.0,358.92,591.98,1.0,748.18,803.54,0.995,361.7,842.43,0.989,703.16,995.18,0.99,359.61,1062.51,0.985,645.19,1048.85,1.0,470.19,1058.06,1.0,723.19,1382.25,0.997,450.96,1386.27,0.996,737.78,1667.63,0.997,493.93,1685.07,0.995,713.0,1698.74,0.901,523.29,1710.39,0.926,783.02,1801.96,0.993,467.44,1824.72,0.993,frontal,522.6730782041013,581.029262077468,False,553.7965710683766,968.1526941597157,621.689751247921
201,6700,486.88,412.61,1.0,680.78,528.14,1.0,355.82,559.6,1.0,746.52,765.79,0.994,360.57,816.63,0.981,720.84,955.38,0.99,359.82,1039.11,0.98,642.43,1029.21,1.0,464.66,1035.24,1.0,714.58,1380.85,0.997,452.94,1382.01,0.996,737.83,1668.04,0.996,493.93,1685.43,0.995,712.96,1699.64,0.875,523.68,1710.76,0.919,783.77,1802.99,0.993,467.39,1825.65,0.993,frontal,518.2991091207705,543.8675332822452,False,550.1365068883667,945.061399214031,621.9498322370248
202,6733,486.99,375.41,1.0,677.58,500.08,1.0,346.19,539.49,1.0,751.51,735.83,0.995,355.69,799.71,0.978,742.44,923.95,0.992,351.51,1022.02,0.975,641.82,1008.78,1.0,462.86,1016.82,1.0,708.31,1372.95,0.997,455.08,1374.66,0.995,738.14,1668.04,0.996,493.89,1685.51,0.995,713.01,1699.64,0.862,524.04,1710.88,0.907,784.33,1803.54,0.992,467.19,1826.43,0.992,frontal,511.883666510054,519.7820176123053,False,547.1844580127947,926.8470631588704,622.1418158676516
203,6766,485.06,350.83,1.0,675.1,480.26,1.0,344.93,519.53,1.0,754.27,714.77,0.996,343.65,765.4,0.965,754.02,910.23,0.993,348.71,982.63,0.96,641.6,992.68,1.0,461.99,999.62,1.0,699.13,1366.23,0.998,459.44,1371.26,0.995,738.34,1668.04,0.996,493.89,1685.51,0.995,713.06,1699.99,0.837,524.59,1711.14,0.925,784.73,1804.34,0.991,466.77,1827.04,0.993,frontal,510.0172667562402,499.8965710249824,False,545.6641865563172,911.2315969998658,622.287872361412
204,6800,481.82,331.13,1.0,673.4,463.83,1.0,344.06,505.1,1.0,764.11,687.46,0.994,333.46,744.88,0.959,773.44,888.61,0.988,338.26,963.8,0.942,642.89,982.53,1.0,462.67,990.66,1.0,693.83,1357.7,0.996,463.94,1369.47,0.994,738.49,1668.04,0.995,493.89,1685.44,0.993,713.21,1700.39,0.811,524.95,1711.34,0.875,785.83,1805.43,0.99,466.64,1827.42,0.991,frontal,508.7301320703945,484.46530226327593,False,545.5243703632445,900.0208233281089,622.6580888347461
205,6833,478.85,313.4,1.0,668.64,448.75,1.0,342.37,494.54,1.0,768.9,657.69,0.994,329.91,729.1,0.954,787.77,851.93,0.991,332.71,939.07,0.947,643.6,982.98,1.0,463.16,988.61,1.0,686.93,1358.79,0.996,471.01,1372.88,0.993,738.61,1668.25,0.994,493.96,1685.44,0.992,713.48,1701.46,0.799,525.57,1711.65,0.856,787.58,1806.71,0.987,466.56,1827.9,0.988,frontal,505.50138328356155,471.64403310910325,False,544.7118501077673,894.2474978759578,623.2975231200321
206,6866,477.7,305.82,1.0,666.21,442.82,1.0,340.43,488.77,1.0,771.15,648.48,0.994,323.8,722.04,0.958,799.58,842.09,0.99,320.42,935.93,0.948,644.49,978.9,1.0,463.68,985.74,1.0,684.59,1357.36,0.996,476.32,1369.63,0.994,738.57,1668.96,0.995,494.0,1685.55,0.993,713.61,1702.77,0.813,525.57,1712.32,0.858,788.71,1808.93,0.989,466.56,1828.57,0.99,frontal,503.3211475142209,465.7936759778444,False,544.3455421564136,890.0774629019018,623.6115191972616
207,6899,477.46,301.98,1.0,665.19,441.25,1.0,341.76,483.57,1.0,776.71,642.24,0.994,318.71,710.73,0.944,809.47,836.83,0.991,314.57,910.05,0.946,646.36,982.59,1.0,464.59,988.84,1.0,684.27,1360.29,0.995,479.47,1373.2,0.991,738.61,1669.16,0.993,494.09,1685.69,0.991,713.9,1703.3,0.796,526.06,1713.03,0.858,790.21,1810.14,0.986,466.59,1829.09,0.987,frontal,503.47396407863414,462.4090753187678,False,545.1644269558959,890.1583222417439,624.1906835351793
208,6933,475.23,295.94,1.0,664.35,440.6,1.0,340.66,483.12,1.0,776.13,638.52,0.994,315.17,707.67,0.942,815.75,839.11,0.991,308.85,909.72,0.942,646.11,980.39,1.0,464.51,986.65,1.0,685.15,1361.06,0.995,481.89,1373.59,0.991,738.61,1669.23,0.993,494.2,1685.69,0.991,714.02,1703.45,0.797,526.75,1713.31,0.86,791.21,1810.63,0.986,466.62,1829.45,0.987,frontal,502.50305223889603,461.85845755097216,False,544.905957769621,889.022349579528,624.6495087338164
209,6966,476.37,300.97,1.0,663.97,440.73,1.0,339.04,481.64,1.0,778.35,643.2,0.995,313.13,708.42,0.942,816.31,840.29,0.992,302.61,911.58,0.941,644.18,983.16,1.0,462.85,988.98,1.0,683.93,1362.22,0.997,481.43,1373.81,0.994,738.61,1669.29,0.994,494.2,1685.61,0.992,714.18,1703.45,0.822,526.63,1713.05,0.86,792.26,1811.41,0.988,466.65,1829.65,0.988,frontal,501.5057188991193,461.18480958172427,False,543.7655643801528,890.0365995395258,624.9283303336846
210,7000,475.49,297.42,1.0,662.54,441.28,1.0,341.4,481.26,1.0,776.72,636.77,0.994,311.73,706.32,0.935,813.11,845.33,0.991,301.01,903.23,0.944,641.3,980.67,1.0,463.06,985.31,1.0,678.77,1363.12,0.995,480.3,1382.76,0.991,738.61,1669.58,0.992,494.25,1685.71,0.992,714.27,1704.22,0.787,526.86,1713.56,0.855,793.76,1813.48,0.986,466.61,1830.07,0.988,frontal,501.96904274553583,461.2666138424072,False,542.8221035520072,889.4315023688132,625.3747860656398
211,7033,475.94,299.92,1.0,663.63,446.81,1.0,341.19,487.81,1.0,776.65,641.88,0.992,313.24,706.56,0.914,810.32,840.48,0.987,297.1,903.88,0.925,640.43,983.44,1.0,461.86,990.33,1.0,680.01,1362.97,0.996,479.68,1385.76,0.993,738.59,1669.94,0.995,494.27,1685.79,0.993,714.32,1704.89,0.823,526.96,1713.96,0.867,794.83,1815.05,0.99,466.61,1830.35,0.99,frontal,502.4117724989035,467.3110946449866,False,542.6815487811368,893.3613061781958,625.6780844651539
