frame,time_ms,nose_x,nose_y,nose_conf,l_shoulder_x,l_shoulder_y,l_shoulder_conf,r_shoulder_x,r_shoulder_y,r_shoulder_conf,l_elbow_x,l_elbow_y,l_elbow_conf,r_elbow_x,r_elbow_y,r_elbow_conf,l_wrist_x,l_wrist_y,l_wrist_conf,r_wrist_x,r_wrist_y,r_wrist_conf,l_hip_x,l_hip_y,l_hip_conf,r_hip_x,r_hip_y,r_hip_conf,l_knee_x,l_knee_y,l_knee_conf,r_knee_x,r_knee_y,r_knee_conf,l_ankle_x,l_ankle_y,l_ankle_conf,r_ankle_x,r_ankle_y,r_ankle_conf,l_heel_x,l_heel_y,l_heel_conf,r_heel_x,r_heel_y,r_heel_conf,l_foot_index_x,l_foot_index_y,l_foot_index_conf,r_foot_index_x,r_foot_index_y,r_foot_index_conf,view_type,c7_x,c7_y,has_barbell,com_x,com_y,mid_foot_x
158,5266,358.83,877.19,1.0,480.67,972.17,1.0,525.23,932.24,1.0,334.92,1160.88,0.973,421.81,1075.29,0.205,288.02,973.57,0.896,325.66,964.42,0.077,828.48,1231.43,1.0,815.47,1190.62,1.0,533.55,1258.79,0.99,523.62,1210.12,0.377,641.79,1598.01,0.986,656.3,1478.2,0.617,691.61,1649.43,0.984,702.56,1504.86,0.672,500.16,1669.38,0.986,551.33,1552.83,0.739,lateral,480.6718238407366,972.17056944567,False,658.8714438797535,1095.4999306873287,611.4156213971354
159,5300,360.47,869.57,1.0,482.44,967.33,1.0,534.57,916.12,1.0,333.22,1150.71,0.983,424.19,1060.46,0.215,288.48,968.2,0.913,329.93,957.86,0.068,822.17,1232.19,1.0,817.73,1188.18,1.0,533.94,1259.55,0.994,528.1,1212.5,0.373,641.95,1597.62,0.992,656.16,1476.37,0.665,691.85,1648.93,0.99,702.56,1503.9,0.719,500.83,1668.67,0.991,551.92,1551.16,0.789,lateral,482.44492146039386,967.3273099819351,False,659.7094179876927,1092.7001491888275,611.7911640639768
160,5333,361.04,862.96,1.0,480.93,956.29,1.0,538.19,913.57,1.0,326.06,1141.56,0.982,412.32,1060.23,0.319,285.25,964.69,0.958,330.7,958.35,0.139,820.34,1229.39,1.0,812.75,1183.19,1.0,532.31,1259.46,0.994,528.65,1212.57,0.382,642.25,1597.2,0.993,655.83,1476.78,0.647,692.57,1648.32,0.992,702.68,1504.53,0.73,501.81,1667.73,0.991,551.66,1550.4,0.781,lateral,480.93309373382056,956.2928537899945,False,657.7303007371534,1085.1041624539487,612.1803735979936
161,5366,361.91,856.86,1.0,479.63,946.14,1.0,538.76,892.59,1.0,329.58,1132.77,0.986,415.87,1035.35,0.344,280.86,956.34,0.957,330.1,952.86,0.126,802.82,1218.26,1.0,803.39,1169.78,1.0,527.81,1260.94,0.995,531.09,1215.66,0.387,642.64,1596.82,0.992,655.16,1476.78,0.607,693.3,1647.47,0.992,702.56,1504.53,0.703,503.97,1665.83,0.989,551.54,1548.9,0.747,lateral,479.63476019935365,946.1400654619472,False,654.2740249829934,1072.260475573304,612.8422781086757
162,5400,362.76,844.83,1.0,475.95,911.78,1.0,540.71,862.36,0.999,334.48,1109.87,0.981,424.09,997.14,0.157,277.17,943.93,0.965,332.23,941.01,0.083,787.18,1188.26,1.0,794.53,1143.17,1.0,525.5,1268.82,0.996,529.87,1217.52,0.38,643.43,1596.67,0.995,654.69,1474.19,0.573,694.87,1647.47,0.993,702.56,1502.0,0.679,508.67,1666.03,0.992,551.84,1547.95,0.72,lateral,475.95442076028064,911.780698099831,False,646.7108320631005,1035.4029014359803,614.487253977188
163,5433,363.49,819.06,1.0,474.29,880.84,1.0,538.76,837.0,1.0,359.99,1091.3,0.974,436.74,1014.77,0.194,280.14,944.77,0.96,332.18,940.11,0.122,797.5,1162.93,1.0,788.58,1120.38,1.0,524.44,1267.0,0.997,529.62,1216.16,0.482,643.93,1596.81,0.996,652.55,1473.81,0.699,695.67,1647.69,0.993,700.96,1502.46,0.737,509.96,1666.46,0.995,551.71,1546.39,0.825,lateral,474.2947042305005,880.8390456190559,False,643.451537803326,1007.3233069716429,614.5770460600127
164,5466,363.2,776.34,1.0,476.31,842.15,1.0,546.41,799.13,1.0,398.18,1078.65,0.975,469.19,1014.76,0.164,284.26,949.48,0.977,348.57,944.59,0.13,799.17,1126.6,1.0,789.96,1089.6,1.0,523.55,1265.96,0.992,532.77,1216.38,0.355,644.37,1596.94,0.993,653.44,1474.57,0.541,696.47,1647.85,0.992,701.4,1502.89,0.66,510.6,1666.6,0.991,551.76,1546.39,0.718,lateral,476.30662636041995,842.1498067859242,False,639.4027901809524,970.8473335033295,615.0574595704043
165,5500,362.44,731.86,1.0,480.76,803.64,1.0,544.48,767.65,1.0,441.08,1047.18,0.976,485.17,1007.79,0.18,310.12,953.33,0.97,371.95,948.59,0.177,798.01,1097.74,1.0,789.25,1060.5,1.0,523.25,1265.56,0.995,531.99,1216.45,0.357,644.88,1596.94,0.995,653.66,1474.7,0.589,697.01,1647.78,0.994,701.47,1503.0,0.738,511.08,1666.32,0.993,551.57,1546.39,0.755,lateral,480.7601654043756,803.6398642875507,False,637.4754546772197,938.0519898572522,615.2832180271014
166,5533,361.58,691.22,1.0,489.96,748.85,1.0,542.13,729.21,1.0,496.59,999.44,0.933,525.07,959.11,0.199,323.34,965.68,0.925,382.85,951.39,0.273,790.22,1067.54,1.0,791.39,1042.88,1.0,524.96,1266.32,0.993,543.01,1225.98,0.311,645.61,1596.97,0.995,653.78,1474.8,0.486,697.36,1647.92,0.994,701.62,1503.23,0.644,512.15,1666.46,0.995,552.62,1547.26,0.708,lateral,489.96432773976096,748.8534205703309,False,637.3641955725745,895.3863803029933,615.9385871116169
167,5566,361.15,649.97,1.0,498.62,701.8,1.0,537.04,693.66,0.999,546.12,938.81,0.941,533.94,907.46,0.071,371.81,998.86,0.885,410.31,974.76,0.083,793.88,1032.9,1.0,787.02,1012.29,0.999,536.41,1265.78,0.985,546.1,1224.04,0.22,645.98,1597.26,0.994,653.71,1475.88,0.502,697.36,1647.93,0.991,701.6,1504.17,0.658,511.38,1666.48,0.992,552.44,1547.67,0.704,lateral,498.61792618516563,701.8008198980182,False,640.4189214807457,856.130439995069,615.6955246416813
168,5600,360.01,606.13,1.0,497.79,657.82,1.0,536.31,652.81,0.999,570.91,897.06,0.977,598.0,871.19,0.045,407.46,1019.66,0.955,481.26,971.09,0.058,795.03,1002.41,1.0,786.17,989.15,0.998,554.59,1264.28,0.967,570.72,1224.02,0.27,646.62,1597.7,0.987,654.02,1477.06,0.522,697.74,1648.12,0.982,702.02,1505.26,0.689,511.56,1666.52,0.984,555.18,1552.03,0.697,lateral,497.7912568812312,657.8249184568035,False,639.5369392008159,819.4605290648979,616.6246858912663
169,5633,359.02,567.87,1.0,492.06,613.35,1.0,536.56,608.25,0.999,579.2,849.01,0.978,611.48,819.39,0.044,443.92,1022.24,0.951,519.27,967.68,0.064,786.33,985.6,1.0,773.96,972.71,0.999,565.31,1262.58,0.968,583.38,1222.96,0.385,647.24,1598.64,0.983,656.29,1477.91,0.62,698.16,1648.67,0.977,703.54,1506.12,0.731,511.79,1667.0,0.981,557.86,1555.94,0.759,lateral,492.0580822316779,613.3484055963573,False,633.4782953967901,786.0763011045701,617.8357586689059
170,5666,358.52,530.47,1.0,496.5,572.06,1.0,530.95,581.83,0.999,608.78,803.82,0.982,617.21,796.38,0.065,504.37,1010.09,0.96,555.26,971.24,0.082,776.2,959.24,1.0,757.59,953.36,0.999,576.7,1255.44,0.963,580.39,1218.93,0.402,647.65,1600.01,0.975,658.42,1478.57,0.527,698.16,1649.8,0.962,705.07,1507.18,0.654,511.5,1667.57,0.97,559.42,1556.09,0.663,lateral,496.4953063220884,572.0562986379317,False,630.6680867319147,752.8667829308263,618.5367025190634
171,5700,358.46,493.26,1.0,499.5,532.54,1.0,525.49,546.68,0.999,627.8,752.27,0.995,627.32,756.16,0.046,575.62,999.17,0.988,606.86,966.8,0.056,748.15,933.48,1.0,744.86,926.69,0.999,581.62,1244.56,0.979,598.56,1216.66,0.396,647.83,1600.8,0.978,659.54,1481.7,0.499,697.89,1650.55,0.961,704.98,1511.96,0.609,511.41,1668.31,0.969,559.42,1562.98,0.623,lateral,499.50315108056105,532.5446798850428,False,619.3493710023488,719.8594977421717,618.4246287852163
172,5733,358.61,458.57,1.0,502.84,498.6,1.0,529.3,511.11,0.999,636.46,713.82,0.995,639.84,727.09,0.053,616.72,975.62,0.985,635.33,957.62,0.064,734.26,917.79,1.0,745.0,908.36,0.998,609.79,1248.24,0.969,641.24,1218.53,0.282,647.83,1601.23,0.954,661.2,1486.78,0.401,697.8,1651.44,0.929,705.61,1519.47,0.505,511.03,1668.94,0.931,558.7,1565.61,0.53,lateral,502.8440352246439,498.6016739644381,False,615.7537188782222,691.204796471944,618.2835238166767
173,5766,359.8,433.84,1.0,506.77,465.24,1.0,537.17,479.1,0.999,624.02,673.86,0.997,652.55,688.89,0.047,656.02,920.95,0.988,667.4,902.9,0.064,722.57,901.07,1.0,747.97,894.15,0.998,616.24,1238.98,0.975,675.15,1217.37,0.297,647.94,1601.75,0.948,662.29,1490.49,0.372,697.76,1652.88,0.924,705.75,1528.53,0.483,509.72,1669.34,0.915,558.21,1567.12,0.484,lateral,506.77435857680103,465.2383425456273,False,610.1790356715452,668.8299549242856,603.7385177670255
174,5800,362.1,410.69,1.0,520.91,445.93,1.0,535.62,476.51,0.999,652.72,646.69,0.996,640.88,687.09,0.064,706.39,895.58,0.985,690.19,890.89,0.072,709.26,883.42,0.999,708.92,887.53,0.998,630.5,1234.07,0.955,661.56,1213.58,0.24,648.15,1602.18,0.919,662.63,1496.77,0.297,697.47,1653.54,0.912,705.5,1540.1,0.431,508.1,1669.61,0.884,554.58,1568.59,0.415,lateral,520.9138372694263,445.93191168413443,False,611.7021845477432,653.9892008872215,602.7852971603785
175,5833,367.41,390.59,1.0,528.61,417.1,1.0,526.61,465.73,0.998,670.42,594.82,0.996,640.54,667.3,0.054,739.13,854.27,0.984,695.22,859.22,0.058,697.45,871.71,0.999,687.86,877.39,0.995,652.37,1229.44,0.954,659.9,1210.86,0.209,648.28,1602.55,0.915,663.05,1502.15,0.277,697.25,1654.03,0.913,705.36,1548.51,0.411,507.26,1669.79,0.877,551.88,1569.49,0.404,lateral,528.610059828119,417.1018008727198,False,611.0493132396095,634.3044973041216,602.2538756786009
176,5866,372.6,371.35,0.999,524.28,403.59,1.0,529.86,449.82,0.996,693.37,574.62,0.997,666.42,635.19,0.05,783.44,827.29,0.987,743.1,829.08,0.057,683.15,859.41,0.998,685.09,866.21,0.992,646.56,1230.74,0.974,665.26,1213.1,0.23,648.47,1602.76,0.922,663.17,1509.67,0.306,697.03,1654.57,0.922,705.36,1558.89,0.447,506.42,1670.11,0.881,549.53,1572.32,0.432,lateral,524.2799165134813,403.58838748558674,False,603.3394081112561,626.1066804911393,601.723891797175
177,5900,379.68,356.23,1.0,524.23,385.97,1.0,532.54,442.4,0.997,686.67,547.99,0.997,656.57,613.32,0.029,787.62,778.69,0.988,721.21,797.42,0.04,666.97,831.75,0.999,670.59,842.71,0.996,634.91,1218.64,0.972,660.43,1204.59,0.268,648.47,1603.11,0.947,664.07,1511.9,0.319,696.69,1655.55,0.928,705.71,1562.29,0.432,505.13,1670.25,0.922,546.47,1574.72,0.435,lateral,524.2272571200322,385.96703152055744,False,594.9823853806216,615.8726280252694,600.9095046674082
178,5933,386.01,347.75,0.999,530.85,382.63,1.0,547.93,432.77,0.996,705.77,538.8,0.998,704.12,575.16,0.049,815.49,756.55,0.993,766.12,759.51,0.072,659.67,846.8,0.999,665.5,850.68,0.995,635.74,1221.32,0.981,663.28,1201.45,0.294,648.71,1603.35,0.953,665.58,1512.11,0.41,696.62,1656.3,0.955,706.63,1561.72,0.535,503.79,1670.42,0.931,546.47,1576.39,0.56,lateral,530.8533738970111,382.6278425809748,False,596.8143060738106,613.6307025228273,613.3752811994605
179,5966,390.91,338.96,0.999,526.99,379.35,1.0,548.23,436.69,0.995,707.69,528.66,0.998,701.71,579.6,0.04,824.89,742.79,0.993,765.89,757.93,0.067,648.73,863.56,0.999,660.88,868.73,0.993,637.09,1224.86,0.982,667.37,1204.75,0.341,649.13,1603.84,0.959,666.95,1514.76,0.453,696.56,1657.18,0.958,707.23,1564.33,0.567,503.33,1670.99,0.936,547.1,1580.01,0.59,lateral,526.9936983123504,379.349141723708,False,590.7575705522878,611.4572804045318,613.5552335213874
180,6000,394.58,334.85,1.0,532.61,378.67,1.0,550.01,434.91,0.997,718.67,532.06,0.999,707.83,577.21,0.054,834.4,750.75,0.997,781.13,753.46,0.094,641.13,868.07,0.999,651.49,873.43,0.995,635.82,1228.02,0.981,672.67,1205.21,0.299,649.39,1603.84,0.947,670.75,1514.76,0.427,696.45,1657.57,0.956,709.07,1563.79,0.57,502.39,1671.79,0.922,547.68,1581.15,0.571,lateral,532.6074538439077,378.6739122905055,False,590.8955188050692,611.2676468026983,613.898761861987
181,6033,398.33,332.69,0.999,534.54,382.19,1.0,555.63,444.0,0.996,711.38,535.87,0.998,715.49,592.15,0.034,821.62,746.8,0.995,768.29,762.26,0.063,636.81,875.3,0.999,653.38,878.64,0.995,634.65,1237.97,0.989,668.18,1212.69,0.412,649.63,1604.35,0.969,673.85,1514.9,0.549,696.34,1658.46,0.969,710.35,1564.14,0.644,502.22,1672.34,0.95,547.96,1583.79,0.678,lateral,534.5435848368262,382.1888566283184,False,589.6041676175842,613.4716209152853,614.2169417967923
182,6066,401.23,328.88,0.999,535.1,380.13,1.0,557.68,434.97,0.996,700.48,546.51,0.997,706.91,593.78,0.031,817.47,753.73,0.992,770.68,770.41,0.05,643.84,867.76,0.998,656.51,874.44,0.994,634.73,1243.25,0.988,664.75,1221.73,0.319,650.23,1605.2,0.957,675.35,1517.92,0.445,696.39,1659.32,0.958,711.76,1567.74,0.575,501.71,1673.49,0.932,548.1,1588.55,0.583,lateral,535.1004428359263,380.13420125948426,False,592.3089245094106,613.444478887432,614.4912337433898
183,6100,403.54,325.87,0.999,534.58,383.7,1.0,555.4,428.35,0.997,699.14,560.69,0.996,695.99,592.96,0.028,811.97,774.34,0.982,754.27,786.78,0.036,647.42,866.58,0.999,658.06,873.52,0.995,634.28,1238.82,0.988,664.19,1218.88,0.306,650.58,1605.35,0.958,677.06,1518.35,0.454,696.34,1659.81,0.959,713.66,1567.54,0.59,501.41,1674.59,0.933,548.57,1589.15,0.598,lateral,534.5815818828478,383.69737581258323,False,593.4962577224613,616.0983347095694,614.9957853149282
184,6133,405.66,325.67,0.999,544.89,377.96,1.0,550.55,433.97,0.996,700.02,557.44,0.997,669.06,611.34,0.021,800.68,784.1,0.988,745.0,806.92,0.03,654.57,829.82,0.999,652.26,848.35,0.994,631.15,1225.36,0.969,650.12,1209.5,0.251,650.58,1605.03,0.933,676.85,1518.9,0.266,696.15,1659.37,0.88,713.66,1568.5,0.365,501.08,1675.13,0.897,548.3,1590.21,0.369,lateral,544.893727287976,377.9602077538716,False,600.8711095502323,613.1062290338252,598.6162623192057
185,6166,408.25,323.41,1.0,542.73,382.46,1.0,547.78,435.74,0.997,698.43,565.36,0.998,651.33,615.41,0.031,775.8,810.83,0.991,700.48,825.68,0.034,658.75,843.53,0.999,658.78,855.63,0.994,625.55,1222.74,0.991,647.28,1203.34,0.276,650.58,1604.95,0.955,677.91,1518.04,0.347,695.94,1659.16,0.953,714.09,1567.64,0.507,500.54,1675.35,0.915,548.27,1588.43,0.464,lateral,542.7266589790302,382.45602670258165,False,601.4388913439698,616.1345384372437,636.8578126017727
186,6200,409.23,320.75,1.0,542.71,381.07,1.0,537.52,436.71,0.998,684.86,567.93,0.998,643.67,622.99,0.041,721.78,820.83,0.992,678.27,838.78,0.053,658.22,844.73,0.999,657.81,856.73,0.995,625.38,1215.76,0.984,645.29,1196.35,0.218,650.49,1604.88,0.942,678.96,1517.51,0.289,695.4,1659.01,0.937,715.27,1566.92,0.458,499.99,1675.35,0.901,548.29,1588.1,0.421,lateral,542.7121512498031,381.0675412184828,False,600.554022290582,615.5156168304061,597.6954800233711
187,6233,408.52,322.63,1.0,539.59,388.27,1.0,544.57,433.5,0.999,669.3,579.3,0.999,655.52,623.03,0.06,678.4,842.7,0.994,678.1,838.0,0.078,660.68,848.39,0.999,672.56,856.05,0.998,621.33,1219.78,0.996,648.41,1189.67,0.38,650.42,1604.77,0.973,683.02,1516.14,0.536,694.82,1658.94,0.973,718.47,1565.56,0.68,499.84,1675.35,0.953,549.12,1586.3,0.663,lateral,539.5860219238772,388.2678204499891,False,599.1013805810775,620.0213897014773,615.5628448649378
188,6266,408.1,323.64,1.0,538.88,392.59,1.0,557.31,436.86,0.999,636.85,594.52,0.997,662.26,631.75,0.042,621.11,857.06,0.987,648.17,844.34,0.059,660.57,850.96,0.999,676.39,858.79,0.996,613.75,1221.54,0.98,648.35,1196.14,0.275,650.39,1604.78,0.959,683.82,1516.05,0.369,694.08,1658.96,0.941,719.7,1565.61,0.484,499.23,1675.35,0.934,549.63,1585.97,0.496,lateral,538.8812745871605,392.5891982223751,False,596.7592909900847,623.5623488590184,596.6546630197524
189,6300,408.21,326.91,1.0,524.53,418.57,1.0,570.9,438.99,0.998,601.68,617.35,0.995,661.59,649.78,0.026,572.3,876.84,0.975,617.04,851.32,0.033,659.25,875.05,0.999,694.77,868.23,0.996,613.46,1231.89,0.958,659.77,1210.8,0.267,650.44,1604.87,0.94,685.26,1516.27,0.385,693.72,1659.04,0.927,720.92,1566.63,0.464,498.92,1675.35,0.918,550.83,1586.28,0.492,lateral,524.5269549537056,418.5656054917856,False,588.2773299101526,637.9765820185113,596.316176965297
190,6333,407.2,331.48,1.0,519.05,435.97,1.0,563.02,452.44,0.998,599.33,661.93,0.993,628.72,678.54,0.035,534.16,891.37,0.967,576.85,871.23,0.05,658.49,876.01,0.999,697.21,870.25,0.998,611.4,1230.48,0.96,657.21,1207.98,0.301,650.42,1604.87,0.955,686.5,1516.26,0.44,693.26,1659.07,0.932,721.49,1566.63,0.491,497.73,1675.28,0.937,551.36,1585.88,0.552,lateral,519.05396209431,435.9677449269956,False,585.0978882872951,649.1730163333677,580.7868157388558
191,6366,406.21,342.68,1.0,514.5,451.8,1.0,556.39,472.76,0.999,589.81,673.11,0.996,616.95,699.95,0.055,491.89,899.4,0.987,541.91,888.97,0.082,668.19,890.99,0.999,699.63,884.02,0.997,605.3,1233.57,0.97,651.06,1209.87,0.27,650.51,1605.09,0.967,686.85,1516.3,0.427,693.26,1659.4,0.946,721.35,1567.06,0.5,497.02,1675.48,0.954,551.36,1585.7,0.574,lateral,514.498624169904,451.7958191345938,False,587.314382004563,659.2088374215177,580.549520737151
192,6400,405.37,363.1,1.0,510.86,475.82,1.0,556.6,491.7,0.999,557.56,700.28,0.993,616.43,711.93,0.047,435.02,907.06,0.978,522.93,881.76,0.075,688.02,911.62,1.0,718.18,901.58,0.998,599.53,1234.16,0.974,636.29,1211.19,0.262,650.49,1605.35,0.967,685.9,1516.41,0.402,692.61,1659.81,0.947,720.75,1567.12,0.514,496.8,1675.45,0.949,551.0,1585.53,0.541,lateral,510.85656710441026,475.8248113800459,False,594.2587242320867,675.8327091039691,615.2897711597519
193,6433,403.31,384.72,1.0,505.48,494.61,1.0,557.28,516.85,0.999,551.22,710.19,0.994,601.31,739.4,0.07,407.73,896.41,0.99,479.39,897.53,0.119,704.93,929.31,1.0,743.23,919.93,0.999,583.85,1239.16,0.986,627.63,1214.64,0.331,650.48,1605.73,0.987,686.04,1516.39,0.524,692.34,1660.37,0.979,721.48,1567.04,0.637,496.71,1675.61,0.98,551.55,1585.53,0.657,lateral,505.4814773432861,494.6061979997678,False,600.1854285535277,691.9139410301295,615.5190736395682
194,6466,399.96,413.34,1.0,498.51,524.73,1.0,558.18,543.71,0.999,523.77,754.12,0.989,602.35,762.51,0.072,367.62,899.47,0.977,469.71,880.68,0.101,722.67,946.98,1.0,759.21,934.3,0.999,565.19,1243.07,0.986,605.51,1219.07,0.345,650.48,1606.26,0.987,685.88,1516.4,0.551,692.02,1660.9,0.984,721.36,1566.68,0.662,496.51,1675.81,0.981,552.67,1585.63,0.665,lateral,498.50593010882915,524.7332789674499,False,603.7479769961095,718.279681656097,615.6388712180909
195,6500,396.15,447.07,1.0,492.11,560.4,1.0,557.27,566.43,0.999,508.59,799.7,0.974,563.67,804.34,0.114,315.77,900.11,0.944,418.94,881.92,0.167,736.39,966.05,1.0,767.86,945.81,0.999,552.49,1248.15,0.992,604.17,1224.05,0.382,650.46,1606.26,0.992,685.76,1516.36,0.648,691.61,1660.9,0.989,721.26,1565.56,0.72,496.31,1675.81,0.988,554.29,1585.63,0.754,lateral,492.1079861806606,560.4022012119062,False,606.7767819988779,746.9848308873586,615.8701038612974
196,6533,393.03,486.08,1.0,487.99,598.29,1.0,557.26,595.87,0.999,512.65,832.27,0.958,568.69,828.54,0.127,319.7,889.44,0.906,413.27,876.47,0.203,756.06,982.38,1.0,781.06,961.11,1.0,545.47,1250.58,0.991,584.3,1224.51,0.358,650.46,1606.26,0.993,685.68,1516.2,0.623,691.61,1660.9,0.991,721.21,1563.18,0.709,496.48,1675.81,0.991,555.75,1585.76,0.743,lateral,487.9908003873165,598.2911580511875,False,613.5744807521164,776.4348557205611,616.262263552326
197,6566,388.44,519.84,1.0,481.72,641.95,1.0,554.04,634.75,1.0,478.71,870.44,0.947,539.19,866.25,0.349,289.58,878.17,0.868,375.63,883.99,0.475,766.85,1001.54,1.0,794.77,976.29,1.0,547.88,1255.48,0.992,592.69,1226.02,0.399,650.47,1606.33,0.992,685.67,1516.2,0.609,691.71,1660.77,0.99,721.17,1562.51,0.716,496.59,1675.75,0.99,557.47,1585.94,0.744,lateral,481.7154059298824,641.9501880792048,False,616.408313616465,805.9810854900959,616.7333804761652
198,6600,384.79,559.14,1.0,483.84,682.1,1.0,541.7,681.46,1.0,442.66,914.18,0.961,500.33,903.42,0.397,290.29,880.12,0.929,360.82,887.0,0.511,785.41,1010.7,1.0,796.59,991.09,1.0,552.73,1258.91,0.993,586.12,1227.44,0.395,650.47,1607.04,0.995,685.23,1516.2,0.638,691.77,1661.02,0.992,721.09,1560.84,0.737,496.63,1675.62,0.993,556.75,1585.76,0.787,lateral,483.8437409696756,682.0968834215328,False,623.511674764583,833.7157742790508,616.5601540799707
199,6633,380.9,593.24,1.0,485.38,724.17,1.0,524.35,715.71,0.999,423.87,956.46,0.964,471.72,935.3,0.287,293.16,878.29,0.954,345.36,887.62,0.418,799.42,1032.5,1.0,791.83,1011.49,1.0,553.03,1261.83,0.991,566.09,1225.87,0.436,650.58,1607.33,0.993,684.82,1516.15,0.631,691.79,1661.17,0.99,721.0,1559.21,0.735,496.68,1675.63,0.992,560.23,1586.29,0.785,lateral,485.37980681639067,724.1732037821546,False,631.7294538339893,865.7547646019577,617.4241733760342
200,6666,375.92,624.9,1.0,483.92,760.3,1.0,533.35,745.08,0.999,408.16,993.74,0.968,466.88,975.26,0.238,290.55,880.01,0.973,341.81,890.59,0.289,804.57,1057.26,1.0,792.2,1033.26,1.0,553.11,1267.85,0.993,550.01,1225.46,0.4,650.8,1607.41,0.993,684.45,1515.75,0.587,692.3,1661.26,0.992,720.98,1555.71,0.736,497.14,1675.59,0.993,562.23,1586.23,0.775,lateral,483.92400082550057,760.3040270200265,False,636.8162432017481,894.431253395708,618.161978228744
201,6700,373.58,654.3,1.0,474.39,798.93,1.0,532.27,776.41,1.0,383.02,1025.35,0.98,448.99,988.5,0.321,286.19,887.6,0.966,345.56,889.13,0.222,809.53,1072.52,1.0,795.07,1045.49,1.0,540.61,1261.81,0.995,544.41,1212.42,0.398,650.8,1607.28,0.995,683.37,1514.17,0.642,692.86,1661.15,0.994,720.49,1550.33,0.739,497.23,1675.53,0.994,562.23,1584.57,0.796,lateral,474.3892497340111,798.9278885325282,False,632.0313771827535,924.1259165240712,618.2030077281545
202,6733,372.28,685.55,1.0,469.94,826.25,1.0,529.09,799.04,1.0,372.8,1050.85,0.977,437.63,1006.83,0.253,285.81,902.89,0.96,342.74,901.39,0.147,810.82,1091.43,1.0,788.88,1062.7,1.0,542.25,1260.14,0.995,542.14,1210.86,0.43,650.83,1607.28,0.996,683.62,1511.03,0.688,693.86,1661.13,0.995,720.6,1543.75,0.745,497.75,1675.56,0.995,564.7,1580.37,0.829,lateral,469.93721030652546,826.2544514593409,False,634.6093187796141,945.3924657096399,619.2276014243871
203,6766,371.66,713.32,1.0,469.0,848.83,1.0,531.03,820.19,0.999,366.13,1075.46,0.979,440.82,1019.98,0.258,292.96,915.34,0.951,344.12,907.91,0.111,808.1,1112.25,1.0,785.37,1079.33,1.0,537.6,1260.55,0.994,532.75,1212.68,0.453,650.88,1607.25,0.995,682.79,1509.61,0.661,695.02,1661.12,0.993,720.47,1540.24,0.731,498.35,1674.73,0.993,564.7,1578.25,0.794,lateral,468.99833015836344,848.8345631609933,False,636.5962665459855,966.3041076594732,619.6363952787798
204,6800,371.9,740.19,1.0,468.14,881.61,1.0,530.48,855.98,0.999,359.82,1095.16,0.981,435.42,1042.43,0.251,290.98,928.6,0.942,340.36,922.22,0.095,805.44,1143.82,1.0,786.52,1108.15,1.0,535.46,1260.69,0.996,538.29,1213.46,0.415,650.88,1607.22,0.995,680.44,1505.91,0.671,695.84,1661.11,0.993,719.86,1530.36,0.739,499.07,1674.83,0.993,563.69,1573.67,0.804,lateral,468.1434319235956,881.61051501085,False,641.6984250069515,997.048523020484,619.6132686501063
205,6833,372.14,761.99,1.0,468.25,902.22,1.0,530.1,861.59,0.999,352.62,1114.59,0.964,428.84,1023.48,0.115,295.09,936.29,0.901,338.07,938.8,0.045,797.23,1159.38,1.0,786.26,1127.67,1.0,526.9,1260.29,0.996,518.81,1205.12,0.319,650.98,1607.15,0.996,675.92,1497.47,0.563,697.38,1660.77,0.993,718.12,1520.65,0.637,501.4,1674.72,0.993,563.46,1568.49,0.723,lateral,468.2499595481551,902.2227787329889,False,640.6789139091495,1015.4602730958864,620.0899211228904
