frame,time_ms,nose_x,nose_y,nose_conf,l_shoulder_x,l_shoulder_y,l_shoulder_conf,r_shoulder_x,r_shoulder_y,r_shoulder_conf,l_elbow_x,l_elbow_y,l_elbow_conf,r_elbow_x,r_elbow_y,r_elbow_conf,l_wrist_x,l_wrist_y,l_wrist_conf,r_wrist_x,r_wrist_y,r_wrist_conf,l_hip_x,l_hip_y,l_hip_conf,r_hip_x,r_hip_y,r_hip_conf,l_knee_x,l_knee_y,l_knee_conf,r_knee_x,r_knee_y,r_knee_conf,l_ankle_x,l_ankle_y,l_ankle_conf,r_ankle_x,r_ankle_y,r_ankle_conf,l_heel_x,l_heel_y,l_heel_conf,r_heel_x,r_heel_y,r_heel_conf,l_foot_index_x,l_foot_index_y,l_foot_index_conf,r_foot_index_x,r_foot_index_y,r_foot_index_conf,view_type,c7_x,c7_y,has_barbell,com_x,com_y,mid_foot_x
44,1466,709.87,666.93,0.999,554.23,814.56,0.999,858.14,821.55,0.999,493.34,1041.23,0.907,911.53,1058.02,0.786,560.98,910.99,0.074,829.9,951.06,0.064,595.04,1175.11,0.999,783.07,1190.03,0.999,522.38,1350.71,0.906,837.53,1382.85,0.856,513.25,1649.57,0.856,833.65,1669.91,0.907,516.82,1710.53,0.856,820.97,1743.39,0.878,476.32,1643.34,0.579,859.02,1670.21,0.655,posterior,706.1879521632511,818.0552924298258,False,693.3573966293785,1108.096219696036,668.2817893414875
45,1500,706.59,687.77,0.999,554.41,834.59,0.999,854.92,842.7,0.998,499.33,1055.8,0.878,903.14,1069.82,0.728,576.05,922.43,0.061,829.67,970.39,0.046,594.96,1187.43,0.999,781.58,1200.09,0.999,513.84,1357.81,0.915,833.73,1393.25,0.865,513.13,1648.92,0.89,833.02,1669.83,0.935,516.74,1709.99,0.87,820.25,1742.9,0.899,473.78,1642.52,0.624,857.18,1668.75,0.724,posterior,704.666169853975,838.6423543897165,False,691.4567067741898,1121.5294452312094,666.9863301665491
46,1533,703.7,705.12,0.999,554.53,851.82,0.999,851.58,862.42,0.998,502.37,1071.68,0.886,895.47,1086.99,0.758,576.62,935.32,0.064,824.61,982.46,0.055,593.21,1204.27,0.999,778.59,1218.0,0.999,509.92,1372.15,0.935,836.28,1399.46,0.903,512.98,1648.92,0.912,832.07,1669.91,0.948,516.74,1710.11,0.901,818.9,1742.51,0.92,472.21,1641.79,0.683,857.18,1668.05,0.767,posterior,703.0552043230952,857.120141746999,False,689.7297572785535,1137.046140078294,666.2570698201242
47,1566,702.03,722.26,1.0,554.07,868.04,0.999,847.4,875.07,0.999,503.7,1088.62,0.829,887.58,1099.15,0.74,574.17,951.55,0.071,821.26,992.81,0.073,592.13,1214.65,1.0,778.37,1233.78,1.0,503.3,1374.08,0.942,844.24,1400.14,0.915,512.77,1648.75,0.952,831.15,1669.87,0.969,516.74,1709.98,0.954,817.41,1741.86,0.968,471.51,1641.44,0.795,857.03,1667.37,0.827,posterior,700.7352769102863,871.5542367720993,False,688.5568636492898,1148.0070320162597,665.6709090048412
48,1600,702.14,737.78,0.999,552.97,882.37,1.0,842.96,889.84,0.999,504.39,1102.61,0.816,884.71,1111.43,0.511,577.6,979.0,0.079,817.31,1021.39,0.039,591.41,1227.78,1.0,776.37,1244.17,1.0,499.61,1377.32,0.743,841.35,1402.33,0.541,512.48,1648.53,0.775,830.74,1669.67,0.788,516.74,1709.68,0.807,816.69,1740.16,0.783,471.16,1641.36,0.569,857.03,1666.43,0.591,posterior,697.9647047709764,886.1005745046393,False,686.4853892401416,1158.6389263308197,665.4050224228411
49,1633,701.15,751.24,1.0,553.21,899.07,1.0,843.16,908.81,1.0,505.01,1117.91,0.959,887.13,1124.9,0.682,580.7,992.3,0.422,820.5,1033.94,0.09,590.39,1241.98,1.0,775.98,1257.52,1.0,488.38,1374.22,0.85,838.73,1411.75,0.745,511.91,1647.71,0.928,829.28,1669.67,0.961,516.73,1708.26,0.939,812.6,1740.16,0.967,470.26,1641.2,0.782,855.23,1666.6,0.862,posterior,698.1845134965256,903.940962338911,False,685.2257849478169,1171.2864582621582,663.704642702121
50,1666,698.76,764.9,1.0,552.45,912.24,1.0,843.1,924.51,1.0,505.71,1132.36,0.953,887.12,1138.84,0.728,579.06,1005.95,0.326,818.81,1032.83,0.091,589.55,1258.16,1.0,775.14,1273.15,1.0,484.88,1378.54,0.898,841.29,1414.77,0.827,511.64,1647.39,0.968,828.28,1669.5,0.98,516.77,1707.94,0.972,811.26,1738.58,0.985,468.23,1641.3,0.862,853.63,1666.6,0.898,posterior,697.7749717932948,918.3775687129753,False,684.6793523925091,1183.6545177714036,662.4701810821407
51,1700,700.37,779.83,1.0,552.25,924.46,1.0,843.48,939.58,1.0,506.5,1142.99,0.973,889.6,1149.78,0.69,582.81,1018.33,0.44,820.92,1039.5,0.122,588.59,1268.09,1.0,774.1,1282.53,1.0,488.19,1375.97,0.934,840.82,1422.21,0.827,511.43,1647.13,0.981,826.78,1669.41,0.989,516.83,1707.33,0.985,807.57,1738.58,0.992,466.41,1641.46,0.891,849.85,1666.74,0.928,posterior,697.8663273358217,932.0158101395601,False,684.6195547507165,1192.9921600945033,660.1654387718049
52,1733,700.87,786.73,1.0,551.86,929.35,1.0,844.17,949.56,1.0,506.23,1149.99,0.947,890.31,1154.21,0.673,585.03,1023.38,0.244,820.22,1042.65,0.081,586.38,1278.11,1.0,772.88,1292.01,1.0,490.23,1371.35,0.846,838.73,1424.71,0.697,510.98,1646.78,0.949,825.75,1669.47,0.963,516.81,1706.95,0.959,806.95,1737.93,0.975,465.41,1641.55,0.825,848.87,1666.74,0.866,posterior,698.0171953024342,939.4525519873393,False,683.993263370844,1199.369809645455,659.508545980635
53,1766,702.36,792.81,1.0,552.28,932.59,1.0,844.9,955.45,1.0,507.5,1151.92,0.924,890.87,1157.39,0.694,593.24,1030.62,0.102,821.39,1046.12,0.064,585.82,1282.46,1.0,771.51,1296.49,1.0,490.03,1368.97,0.936,839.69,1422.7,0.847,510.53,1646.38,0.982,824.62,1669.47,0.984,516.78,1706.65,0.985,805.9,1736.64,0.991,464.44,1641.55,0.882,848.14,1666.22,0.885,posterior,698.5909605211255,944.0201311473551,False,683.8983287646578,1202.3823405461317,658.8151829223306
54,1800,703.12,793.19,1.0,552.12,936.14,1.0,845.72,958.5,1.0,508.05,1154.0,0.939,892.07,1159.0,0.659,596.08,1035.88,0.158,821.94,1048.15,0.069,585.5,1284.77,1.0,771.16,1298.76,1.0,490.02,1370.38,0.931,838.86,1421.59,0.831,510.07,1646.26,0.98,823.48,1669.44,0.983,516.68,1706.26,0.982,805.11,1735.91,0.99,463.54,1641.58,0.871,847.26,1665.78,0.888,posterior,698.9183816421423,947.3183900944518,False,683.8267857560469,1204.5022884673822,658.1464205424952
55,1833,704.18,791.38,1.0,551.74,932.87,1.0,846.63,959.33,0.999,507.11,1153.42,0.899,892.65,1157.34,0.683,595.68,1035.09,0.147,821.76,1050.76,0.064,584.32,1288.83,1.0,770.0,1303.2,1.0,491.58,1369.65,0.878,840.11,1421.73,0.775,509.56,1645.9,0.962,822.58,1669.44,0.967,516.56,1706.34,0.97,804.43,1735.25,0.981,462.49,1641.54,0.847,845.34,1664.2,0.854,posterior,699.186946542731,946.1002763260715,False,683.6517291943478,1205.5501519675163,657.2068142359989
56,1866,703.42,786.86,1.0,550.18,929.89,1.0,846.69,953.76,1.0,505.69,1148.83,0.947,893.35,1154.4,0.679,592.16,1030.44,0.268,821.38,1049.84,0.091,582.48,1287.13,1.0,769.58,1301.09,1.0,489.21,1374.79,0.81,839.25,1422.99,0.647,508.77,1645.9,0.941,821.52,1669.44,0.948,516.09,1706.27,0.954,803.39,1734.23,0.967,462.33,1641.55,0.821,844.88,1664.08,0.854,posterior,698.4347441410042,941.8225053317012,False,682.6321727644267,1203.6477783102391,656.6729064920057
57,1900,702.31,779.68,1.0,549.1,925.26,1.0,846.75,946.08,1.0,503.99,1144.67,0.97,893.55,1148.82,0.599,586.49,1029.63,0.456,822.26,1050.93,0.091,582.18,1281.97,1.0,770.58,1296.25,1.0,486.27,1374.06,0.691,834.49,1422.52,0.468,508.24,1645.69,0.85,821.16,1669.41,0.889,515.79,1705.89,0.887,803.39,1733.58,0.921,462.19,1641.56,0.683,844.73,1664.33,0.773,posterior,697.9233713278713,935.6700159822647,False,689.2908732904048,1098.781442819217,656.5245215746138
58,1933,702.31,771.39,1.0,548.22,920.14,1.0,846.92,940.11,1.0,501.61,1139.34,0.962,895.61,1143.44,0.616,584.49,1028.9,0.417,823.14,1054.77,0.098,580.93,1276.22,1.0,771.02,1290.66,1.0,486.4,1374.29,0.729,834.21,1421.21,0.584,507.91,1645.53,0.869,820.75,1669.41,0.913,515.43,1705.49,0.892,803.27,1732.57,0.926,462.03,1641.55,0.689,844.97,1664.33,0.793,posterior,697.5681709838018,930.1245625436176,False,681.5818925387637,1194.8117792508217,656.4240292429824
59,1966,702.58,754.0,1.0,549.54,904.25,1.0,847.84,923.94,1.0,500.78,1125.36,0.945,900.81,1137.59,0.731,583.92,1023.62,0.317,828.4,1056.16,0.103,582.48,1262.4,1.0,774.31,1279.93,1.0,482.09,1372.09,0.906,836.6,1419.66,0.821,507.49,1644.99,0.948,820.38,1669.3,0.964,515.35,1704.29,0.953,802.79,1732.57,0.968,461.75,1641.48,0.788,844.97,1664.19,0.832,posterior,698.6874974404459,914.0955384878184,False,682.8358578657719,1183.7932148232103,656.2147882150784
60,2000,700.17,732.42,0.999,550.35,881.98,1.0,847.49,898.11,0.999,498.2,1109.68,0.861,901.76,1120.08,0.619,585.62,1029.16,0.12,829.93,1064.09,0.06,582.34,1240.12,0.999,775.2,1254.65,1.0,483.96,1372.84,0.846,837.76,1416.4,0.743,507.16,1644.55,0.792,820.08,1669.14,0.846,514.99,1703.6,0.771,802.47,1732.24,0.825,461.32,1641.18,0.464,845.13,1663.24,0.573,posterior,698.9204535432364,890.0447986853576,False,683.2248958698262,1165.401252575146,720.8603136500739
61,2033,699.85,707.03,0.999,551.39,858.57,0.999,847.82,871.26,0.998,496.4,1089.91,0.782,910.94,1104.38,0.67,589.37,1040.57,0.067,833.24,1056.29,0.072,583.47,1214.22,0.999,776.47,1230.29,0.999,487.53,1372.67,0.879,834.54,1415.33,0.78,506.81,1643.91,0.846,819.78,1669.06,0.886,514.41,1703.02,0.833,802.36,1732.24,0.852,460.55,1640.19,0.556,844.94,1662.14,0.638,posterior,699.6089528660265,864.9181514518589,False,684.156575436418,1146.1613420309293,655.5659287792876
62,2066,699.68,680.43,0.999,552.0,834.0,0.999,849.62,845.77,0.998,493.49,1067.9,0.871,916.9,1088.87,0.758,587.83,1032.99,0.1,831.01,1036.36,0.082,583.7,1196.32,0.999,775.78,1212.15,0.999,499.03,1369.06,0.917,832.5,1410.38,0.874,506.63,1643.91,0.881,819.32,1669.06,0.927,514.3,1702.75,0.886,802.13,1732.44,0.921,460.35,1639.54,0.632,844.48,1661.22,0.739,posterior,700.8138584636415,839.8817186880065,False,685.3179253054906,1128.9860672853301,655.3141743290182
63,2100,700.03,651.35,0.999,552.18,806.92,0.999,851.88,817.93,0.999,487.6,1042.96,0.939,925.53,1071.27,0.881,581.12,976.32,0.123,835.0,995.99,0.127,583.88,1177.08,0.999,775.78,1195.2,0.999,507.77,1363.15,0.938,830.6,1402.04,0.915,506.28,1643.63,0.913,818.92,1669.03,0.953,514.09,1702.33,0.918,802.04,1732.63,0.945,459.94,1639.54,0.695,844.3,1660.79,0.794,posterior,702.0289730242039,812.4277658599887,False,686.3765391423988,1110.3355691465244,655.0899796137654
64,2133,701.35,615.05,0.999,552.99,769.34,0.999,854.8,786.29,0.999,482.45,1008.62,0.868,930.83,1041.95,0.775,572.31,959.5,0.045,833.84,979.36,0.06,583.77,1155.6,0.999,775.83,1173.61,0.999,515.89,1354.73,0.901,830.37,1392.47,0.852,506.06,1643.63,0.843,818.63,1669.03,0.865,513.66,1702.33,0.836,802.11,1732.65,0.792,460.35,1639.35,0.579,844.51,1660.14,0.591,posterior,703.8958026778148,777.8150661344396,False,687.6210122128484,1086.9829822130541,655.1575605385497
65,2166,702.47,574.38,0.999,553.15,728.26,0.999,857.6,749.62,0.999,481.28,967.93,0.862,934.09,1008.7,0.703,571.21,951.2,0.032,831.37,979.73,0.03,585.45,1127.8,0.999,775.94,1145.7,0.999,519.52,1345.46,0.936,827.37,1383.4,0.886,505.89,1643.68,0.889,818.19,1669.07,0.88,513.66,1702.48,0.883,801.9,1732.7,0.809,460.3,1639.43,0.625,844.1,1659.61,0.553,posterior,705.3729638283401,738.9378023637079,False,688.5613648679819,1059.451173043161,654.989214962679
66,2200,704.62,539.92,0.999,552.32,693.82,1.0,859.52,711.83,1.0,474.6,932.26,0.915,933.47,966.12,0.903,557.65,955.17,0.09,832.07,988.01,0.113,587.19,1103.53,0.999,776.73,1119.75,0.999,521.74,1336.84,0.938,825.14,1376.9,0.898,505.76,1643.68,0.858,817.6,1669.08,0.844,513.66,1702.67,0.847,801.9,1732.82,0.82,460.23,1639.1,0.532,843.59,1659.37,0.476,posterior,705.9179925023551,702.8277354837484,False,688.9605499803267,1034.0060763388778,591.9318553120763
67,2233,706.22,505.25,1.0,551.16,659.71,1.0,859.81,673.69,1.0,467.61,898.54,0.968,931.99,927.3,0.942,546.19,953.39,0.136,836.53,991.25,0.117,589.07,1080.69,0.999,777.47,1091.65,0.999,520.47,1323.08,0.98,822.76,1365.77,0.967,505.54,1643.41,0.934,817.14,1669.01,0.931,513.66,1702.56,0.915,801.83,1732.91,0.92,460.11,1638.76,0.637,843.17,1659.12,0.593,posterior,705.481844783329,666.6990794435836,False,688.7160431239345,1007.811574047773,654.6937213874266
68,2266,711.53,467.37,1.0,550.11,622.15,1.0,860.57,636.74,1.0,461.01,858.26,0.979,929.23,885.36,0.964,540.37,949.58,0.211,844.83,994.01,0.244,589.17,1053.72,1.0,777.18,1061.09,0.999,519.26,1315.01,0.993,822.56,1356.57,0.985,505.22,1643.34,0.972,816.84,1668.88,0.967,513.53,1702.61,0.966,801.74,1732.98,0.964,459.84,1638.16,0.73,843.17,1659.12,0.704,posterior,705.3413411364554,629.4456292460649,False,688.1953511213862,980.2974639449641,654.5705655250738
69,2300,714.39,431.74,1.0,549.33,583.57,1.0,861.81,598.33,1.0,456.03,823.33,0.978,929.13,856.58,0.963,532.11,946.07,0.3,859.12,1001.73,0.416,589.56,1029.44,1.0,778.17,1033.25,0.999,518.73,1309.51,0.985,822.04,1343.99,0.96,504.98,1643.41,0.958,816.66,1668.77,0.932,513.4,1702.82,0.951,801.83,1732.98,0.929,459.68,1637.44,0.738,843.25,1658.66,0.663,posterior,705.5723833730735,590.9459866048362,False,688.2724555394204,953.919271809232,654.5395978089247
70,2333,715.99,394.31,1.0,548.6,552.01,1.0,863.89,562.18,1.0,453.62,796.29,0.983,927.62,819.32,0.987,527.79,939.28,0.381,878.43,1007.5,0.735,591.18,1007.57,1.0,778.15,1010.39,0.999,520.29,1305.9,0.987,821.89,1339.18,0.972,504.76,1643.46,0.962,816.53,1668.8,0.955,513.16,1703.27,0.955,801.83,1733.19,0.953,459.52,1636.99,0.721,843.38,1658.88,0.702,posterior,706.2471999267959,557.0997733398244,False,688.7759187405742,931.2611227059429,654.4723263947957
71,2366,717.7,359.73,1.0,547.68,517.75,1.0,864.04,520.56,1.0,454.31,763.35,0.907,925.62,789.97,0.98,521.14,940.22,0.361,900.38,1011.42,0.824,593.0,995.43,0.999,777.33,999.15,0.999,522.88,1306.93,0.967,822.14,1339.46,0.933,504.34,1643.49,0.949,816.62,1668.8,0.92,512.85,1704.56,0.943,801.86,1733.64,0.914,459.52,1637.15,0.76,843.45,1659.04,0.682,posterior,705.8585272513956,519.1548883727824,False,689.0072676155502,912.0600113320603,654.4213946159808
72,2400,718.96,328.77,1.0,546.62,483.0,1.0,865.09,481.09,1.0,454.24,728.21,0.89,922.55,753.62,0.982,507.44,933.92,0.425,921.78,1008.27,0.881,593.65,976.07,0.999,777.74,978.16,0.999,525.71,1300.28,0.975,822.32,1335.0,0.952,503.94,1643.54,0.967,816.7,1668.68,0.946,512.73,1706.27,0.956,802.06,1734.08,0.929,459.52,1637.02,0.833,843.6,1659.06,0.763,posterior,705.8552468416642,482.0406789616296,False,689.3335517864616,888.6600887013523,654.4773943624648
73,2433,718.03,310.36,1.0,546.33,453.99,1.0,865.86,454.14,1.0,451.63,695.83,0.912,920.28,724.83,0.982,496.07,927.66,0.627,930.84,999.84,0.883,592.77,961.68,1.0,776.46,966.47,0.999,527.0,1297.57,0.976,822.54,1330.12,0.963,503.37,1643.54,0.974,816.7,1668.68,0.954,512.17,1706.58,0.97,802.06,1734.77,0.948,459.57,1637.18,0.868,843.85,1659.21,0.794,posterior,706.0961487776922,454.0674983146953,False,688.9570742988915,871.6635761897737,654.4100691273254
74,2466,719.05,289.83,1.0,546.73,428.97,1.0,867.13,430.79,1.0,448.88,662.81,0.959,918.03,687.17,0.99,482.05,915.27,0.668,941.64,970.39,0.899,592.36,947.17,1.0,776.98,951.19,1.0,531.83,1292.23,0.992,822.67,1324.16,0.988,502.59,1643.58,0.987,816.73,1668.68,0.981,511.4,1707.24,0.987,802.11,1736.03,0.978,459.86,1637.26,0.884,844.08,1660.02,0.837,posterior,706.9286990553765,429.8819559626594,False,689.4721991097772,854.6565780674485,654.3639821193816
75,2500,719.23,268.7,1.0,547.42,412.09,1.0,869.72,411.18,1.0,444.56,641.31,0.97,918.5,658.67,0.992,469.98,903.63,0.728,946.92,934.69,0.88,592.73,935.19,1.0,777.22,939.57,1.0,534.5,1289.9,0.99,820.94,1321.4,0.988,502.0,1643.84,0.985,816.67,1668.76,0.977,509.93,1708.45,0.984,802.09,1737.4,0.973,460.15,1637.3,0.86,844.44,1660.16,0.803,posterior,708.5689363868919,411.6358040634187,False,690.074996077658,842.0052554796439,654.1509741231316
76,2533,720.69,255.2,1.0,549.7,399.7,1.0,872.53,398.7,1.0,442.94,625.72,0.982,920.38,639.01,0.992,459.35,887.76,0.797,953.22,906.71,0.857,595.39,927.97,1.0,777.83,932.79,1.0,539.19,1288.32,0.99,818.32,1322.24,0.991,501.18,1644.12,0.985,816.63,1668.84,0.979,508.26,1708.91,0.985,802.07,1738.28,0.977,460.57,1637.54,0.854,844.69,1660.92,0.809,posterior,711.1101990132961,399.19977341359447,False,691.6987995756173,833.9577711102511,653.8984852187948
77,2566,719.83,243.76,1.0,553.11,389.23,1.0,876.2,389.59,1.0,442.37,606.97,0.985,923.47,625.59,0.993,447.51,865.68,0.838,957.79,886.66,0.829,597.87,925.71,1.0,778.55,931.51,1.0,541.63,1289.41,0.993,814.72,1320.21,0.993,500.14,1644.76,0.988,816.63,1668.84,0.983,506.91,1709.82,0.989,802.07,1738.6,0.983,461.39,1638.05,0.842,844.69,1660.92,0.82,posterior,714.6523636419242,389.40871171071103,False,693.460824481959,828.8629716167173,653.7652320712067
78,2600,719.28,236.55,1.0,556.23,382.07,1.0,878.81,380.25,1.0,443.49,597.34,0.991,926.28,614.13,0.993,438.06,855.12,0.898,958.78,867.9,0.805,599.0,916.33,1.0,777.62,924.4,1.0,543.52,1286.37,0.99,812.43,1317.29,0.993,498.51,1645.42,0.985,816.63,1668.9,0.983,503.21,1710.0,0.986,802.16,1738.79,0.981,463.47,1638.84,0.842,844.96,1661.25,0.837,posterior,717.5241284241454,381.15877207874115,False,694.5218756673743,821.8253886822865,653.4495343887455
79,2633,719.73,234.26,1.0,557.29,378.57,1.0,879.17,373.43,1.0,443.93,593.0,0.989,929.34,604.67,0.995,433.22,847.05,0.89,960.25,849.35,0.847,598.95,912.48,1.0,776.63,920.04,1.0,545.3,1285.12,0.985,810.47,1315.72,0.989,496.61,1646.33,0.977,816.61,1669.05,0.975,499.1,1710.49,0.979,802.15,1739.19,0.975,466.2,1640.49,0.8,845.22,1661.76,0.81,posterior,718.2292236298857,376.00049332728753,False,694.6080466910582,817.8910757429809,653.1662022642156
80,2666,721.7,230.96,1.0,559.77,373.48,1.0,879.78,368.67,1.0,445.74,586.85,0.988,929.04,598.74,0.995,431.18,829.1,0.903,961.61,834.79,0.88,600.19,907.68,1.0,776.96,916.25,1.0,548.75,1282.48,0.988,810.24,1314.61,0.992,496.0,1646.78,0.98,816.59,1669.11,0.982,497.07,1710.75,0.982,802.19,1739.12,0.981,468.61,1640.81,0.805,845.82,1662.12,0.841,posterior,719.7749622421328,371.0737193324741,False,695.717613656385,813.9271660892573,653.4245778218916
81,2700,722.83,229.55,1.0,562.47,369.65,1.0,880.99,366.09,1.0,447.49,581.31,0.991,931.17,596.52,0.996,430.41,821.86,0.883,962.49,829.83,0.867,600.78,905.22,1.0,777.19,913.88,1.0,550.26,1281.41,0.993,809.15,1313.67,0.995,495.8,1647.59,0.989,816.6,1669.11,0.987,496.43,1711.05,0.989,802.65,1738.88,0.986,469.85,1640.95,0.858,845.68,1662.77,0.861,posterior,721.7320523430187,367.87289462332706,False,696.6912295405189,811.5454381704232,653.6501818578499
82,2733,722.7,227.0,1.0,563.57,369.13,1.0,881.69,364.24,1.0,450.37,580.54,0.992,932.81,596.08,0.995,429.49,816.77,0.912,963.78,828.89,0.846,601.64,903.55,1.0,778.5,913.48,1.0,550.99,1280.32,0.996,808.59,1311.9,0.996,495.41,1647.59,0.99,816.57,1669.21,0.987,495.75,1711.05,0.991,802.8,1739.05,0.987,470.83,1640.95,0.852,845.91,1663.31,0.833,posterior,722.6291636329651,366.6811546143818,False,697.550582989114,810.4865232685154,653.8230732141891
83,2766,723.77,222.31,1.0,564.79,366.45,1.0,882.06,365.07,1.0,451.38,581.36,0.992,933.61,599.24,0.997,429.5,815.06,0.873,965.25,835.7,0.903,601.5,897.33,1.0,778.05,905.81,1.0,550.49,1278.09,0.993,806.76,1310.35,0.994,495.15,1647.69,0.988,816.57,1669.27,0.986,494.71,1710.93,0.989,803.1,1738.93,0.986,472.99,1641.34,0.857,846.56,1663.31,0.862,posterior,723.42801762315,365.7595306562612,False,697.5756351576151,807.4006047170076,654.3415150717287
84,2800,724.5,224.23,1.0,563.75,370.59,1.0,882.76,367.78,1.0,452.26,587.63,0.988,934.22,603.52,0.993,429.29,825.35,0.863,966.21,843.86,0.857,603.77,901.71,1.0,778.72,910.16,0.999,550.39,1279.51,0.992,805.49,1311.51,0.992,494.35,1648.21,0.987,816.54,1669.38,0.98,493.82,1711.25,0.988,802.95,1739.18,0.978,473.15,1642.02,0.855,846.56,1663.9,0.814,posterior,723.258201650769,369.1855265105961,False,697.9839300299827,810.771176788958,654.1191853155846
85,2833,724.97,225.34,1.0,563.09,374.38,1.0,883.63,371.01,1.0,451.36,594.0,0.993,936.63,609.2,0.994,429.55,832.53,0.852,966.75,850.71,0.862,606.82,904.48,1.0,780.34,913.06,0.999,548.76,1279.57,0.994,806.94,1311.97,0.99,494.23,1648.9,0.986,816.54,1669.5,0.976,494.21,1711.76,0.986,803.11,1739.5,0.977,472.9,1642.02,0.836,846.9,1663.98,0.768,posterior,723.359466223942,372.6948425412295,False,698.9221825394021,813.4850899009773,654.2806144400857
86,2866,724.89,228.85,1.0,563.31,379.02,1.0,884.67,375.62,1.0,449.64,599.68,0.987,938.53,614.53,0.993,431.19,843.62,0.826,965.71,861.24,0.881,607.23,906.55,1.0,780.11,914.45,0.999,547.06,1278.7,0.988,809.02,1311.07,0.985,494.08,1649.35,0.978,816.55,1669.44,0.966,494.21,1712.52,0.979,803.23,1739.5,0.965,472.9,1641.86,0.822,847.38,1663.91,0.76,posterior,723.9935584215891,377.31846624913015,False,699.2064952609835,815.9334142733506,654.4298365221086
87,2900,725.76,232.39,1.0,562.46,385.63,1.0,884.85,382.28,1.0,447.53,612.54,0.989,940.88,629.58,0.993,434.33,858.18,0.68,964.18,872.59,0.838,607.85,908.72,1.0,781.11,916.47,0.999,542.54,1279.64,0.991,810.49,1311.41,0.981,493.93,1649.86,0.982,816.62,1669.4,0.966,494.46,1712.82,0.981,804.28,1739.4,0.96,472.47,1641.86,0.84,847.32,1663.91,0.759,posterior,723.6545953498368,383.9552816256652,False,699.1530066436408,819.9999567620879,654.6332677317415
88,2933,724.55,241.58,1.0,562.18,400.84,1.0,885.28,397.37,1.0,443.86,628.99,0.989,945.0,651.28,0.993,442.81,867.97,0.693,961.53,886.68,0.842,606.24,915.25,1.0,780.7,921.77,0.999,539.7,1280.65,0.987,812.19,1312.48,0.98,493.74,1649.76,0.978,816.69,1669.39,0.964,494.57,1713.05,0.976,804.55,1739.4,0.961,472.32,1641.81,0.825,847.43,1663.91,0.773,posterior,723.7271150361498,399.10238965593265,False,698.7208039623542,828.7684453360569,654.7180485243234
89,2966,724.21,265.52,1.0,561.35,426.18,1.0,883.52,418.43,1.0,439.71,655.63,0.985,951.0,669.97,0.993,458.95,881.42,0.672,955.8,898.66,0.789,605.24,927.28,0.999,780.01,931.28,0.999,538.74,1281.32,0.974,816.6,1312.58,0.969,493.58,1649.54,0.962,816.69,1669.38,0.943,494.57,1712.96,0.964,804.55,1739.37,0.944,472.68,1642.1,0.78,847.53,1664.67,0.718,posterior,722.4388504258072,422.3059393976778,False,698.2974208470271,842.2240425493162,654.8316507300065
90,3000,724.48,295.41,1.0,557.94,459.45,1.0,881.93,449.02,1.0,433.16,691.53,0.987,957.47,702.82,0.988,469.86,889.54,0.55,944.89,916.14,0.644,602.89,940.44,0.999,779.79,943.58,0.999,535.82,1283.26,0.968,819.69,1314.54,0.957,493.2,1649.54,0.938,816.68,1669.39,0.91,494.34,1713.14,0.921,804.32,1739.4,0.905,472.57,1642.1,0.711,848.05,1665.46,0.658,posterior,719.9339737995806,454.23122716621066,False,696.9638929753904,860.3999940760693,654.81814572362
91,3033,727.29,329.43,0.999,556.27,495.06,1.0,880.13,481.5,1.0,428.94,730.97,0.968,962.5,735.51,0.979,485.11,892.73,0.312,932.96,927.28,0.483,601.53,963.18,0.999,779.09,967.45,0.999,533.19,1284.87,0.971,822.55,1317.45,0.961,493.32,1649.45,0.935,816.66,1669.25,0.91,494.46,1712.98,0.925,804.27,1739.37,0.91,472.52,1642.05,0.686,848.25,1665.64,0.647,posterior,718.2017378632006,488.2833962893343,False,696.0358213333266,883.4177203314988,654.8727742254044
92,3066,727.03,365.42,0.999,553.51,530.95,1.0,879.45,528.33,1.0,427.55,763.38,0.981,967.56,780.31,0.951,498.6,895.16,0.33,914.2,928.5,0.194,599.74,988.64,0.999,779.57,994.9,0.999,529.9,1285.93,0.966,822.7,1322.48,0.945,493.12,1649.4,0.925,816.63,1669.25,0.898,494.5,1712.9,0.907,804.25,1739.37,0.888,472.45,1642.01,0.681,848.91,1665.81,0.622,posterior,716.4819348772784,529.6391372567506,False,695.0656254973416,910.3927537668819,655.0245198092281
93,3100,727.45,394.03,1.0,552.07,565.43,1.0,878.7,572.78,1.0,427.05,796.8,0.966,969.82,817.97,0.939,515.49,900.72,0.163,887.27,926.62,0.155,597.63,1012.34,0.999,779.61,1023.76,0.999,525.38,1289.71,0.975,826.6,1325.43,0.951,493.12,1649.23,0.909,816.6,1669.15,0.895,494.51,1712.89,0.894,804.18,1739.37,0.885,472.08,1641.55,0.553,849.13,1665.52,0.54,posterior,715.3839740745084,569.1060290831763,False,694.3111420159278,936.5069523580161,654.9767796775711
94,3133,724.95,432.87,1.0,551.23,602.77,1.0,876.72,613.73,0.999,428.65,834.59,0.936,969.55,855.64,0.93,523.83,901.28,0.073,872.1,920.29,0.111,597.01,1045.73,0.999,780.39,1054.87,0.999,523.52,1300.87,0.968,831.62,1333.02,0.944,493.24,1649.14,0.89,816.6,1668.98,0.881,495.15,1712.89,0.89,804.22,1739.31,0.863,470.78,1641.29,0.534,849.03,1665.64,0.49,posterior,713.974820809497,608.2481299969493,False,694.1608152851281,965.8541217788572,590.0514108244602
